verbose,filtered_extract_challenge_data_path,model_name_or_path,cache_dir,method,contrastive_coef,strat,relu_threshold,weight_subtraction_coef,num_epochs,lr,train_num,gradient_accu,num_epochs_su,lr_su,su_strength,focus,focus_dataset,focus_coeff,focus_type,focus_hard,do_sample,cd_num_token,DP,DP_coef,wikitext_perplexity,wikitext_rep_2,wikitext_rep_3,wikitext_rep_4,wikitext_div_2,wikitext_div_3,wikitext_mauve,wikitext_coherence,wikitext_similarity_gen,news_perplexity,news_rep_2,news_rep_3,news_rep_4,news_div_2,news_div_3,news_mauve,news_coherence,news_similarity_gen,el_3,el_5,el_10,similarity_ul,ma,piqa_,ai2_arc_ARC-Easy,ai2_arc_ARC-Challenge,super_glue_copa,winogrande_winogrande_s,validation_data/pubmed_qa.csv_,hellaswag_
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-1.3B,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,4.0,10.0,1e-07,3.0,False,False,10.0,entity,False,True,1000.0,False,0.0,67.43315416076346,0.0867493379845679,0.020709267688353895,0.006667022852733232,0.901660813566343,0.9551210285248569,0.17650558167974084,0.5294748878239688,0.33558601755625483,33.399860742164456,0.06536476659605592,0.014672282694456461,0.004870211611858487,0.9251390325070741,0.9661128997490473,0.2508975368849118,0.5271585168116596,0.43092924939986577,0.10591008695557085,0.07205763849019244,0.041352253395246744,0.4669165396229209,0.7466833333333334,0.6694889162561577,0.43070987654320986,0.43070987654320986,0.703125,0.5266447368421052,0.55703125,0.3259508206761392
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,1.0,3.0,1e-06,10.0,True,False,10.0,none,True,True,1000.0,False,0.0,39.73049152273634,0.08822848724822521,0.03435633886219245,0.019620668265945003,0.9013877327435508,0.9440509941985893,0.6236853391096455,0.5620206787415699,0.3460675930952562,27.913577928864513,0.06110006827494616,0.021649395394639004,0.011850707154818908,0.9294477038823348,0.9595867421622037,0.6401717159343874,0.5483620936177166,0.43765098853774215,0.042104879030016605,0.021323125429979384,0.008416095510030813,0.3699014081801615,0.6638930642044234,0.632133152173913,0.3712481003039514,0.3712481003039514,0.64,0.5217051630434782,0.5750269396551724,0.282051369489306
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,1.0,100.0,1e-07,10.0,True,False,10.0,entity,True,True,1000.0,False,0.0,41.14226888989086,0.07420410334289781,0.02354007694177843,0.011246793724767208,0.9151408775109097,0.9555822089782614,0.5800474921366283,0.5426080529034661,0.34256299953776853,26.208916147419618,0.053646697885345915,0.014713799024001996,0.006951102821726983,0.9379161858388184,0.9683422892029588,0.6367549536623207,0.5349258483643551,0.43177386483945607,0.07162951903878552,0.04774081834111709,0.02676719293463397,0.4022343029279935,0.6801589005797724,0.632133152173913,0.3686122720364741,0.3686122720364741,0.63,0.5217051630434782,0.5750269396551724,0.2835347555652553
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,1.0,10.0,1e-06,3.0,False,True,10.0,entity,False,True,1000.0,False,0.0,47.15668427984477,0.06183383352191529,0.01568637216993682,0.00592035865612929,0.926352538526529,0.961254663535345,0.6461159377857826,0.5511592544306776,0.3427818760853097,31.248591099143308,0.04547978199198868,0.010264725330987911,0.003614966791664522,0.9458535141197958,0.9719038142476567,0.6529888214443039,0.5399281171213584,0.43707594074814654,0.11064404663970007,0.0782757070741851,0.04662400646180268,0.4474669481208315,0.7517,0.627038043478261,0.3790606003039514,0.3790606003039514,0.62,0.5177989130434782,0.5750269396551724,0.2831187254474029
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,1.0,30.0,1e-06,3.0,True,False,10.0,none,True,True,1000.0,False,0.0,38.60339563216722,0.07445440474662188,0.024993445172138966,0.012684947296631192,0.9161155557254215,0.9553599202262584,0.5760473835075652,0.5558563194131313,0.35572331388208694,25.167435613898476,0.053898146219296665,0.015705999370967286,0.007241754293630797,0.9380231885812441,0.9678271464512174,0.6764232375383055,0.5483427617654383,0.4427968279992655,0.08808025214365442,0.06331097800375064,0.040261562750650265,0.42525846962573033,0.6722675542194546,0.6312047101449276,0.38129274316109424,0.38129274316109424,0.62,0.516148097826087,0.5750269396551724,0.28195247708424265
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,1.0,3.0,1e-06,30.0,True,False,10.0,entity,True,True,1000.0,False,0.0,32.5449162437615,0.10068633210113158,0.04404334093983953,0.027308500097604816,0.8902634899566713,0.9370217834972114,0.5725448313855885,0.5570349412102024,0.35092030225352033,21.955698216626722,0.06438143083475492,0.022435156719852103,0.012527391902271923,0.9276628100806829,0.9610450914170905,0.6548334138239367,0.5468850306780689,0.4409689421772927,0.08711553734316829,0.059905434978309025,0.03421657610463636,0.42154771370865446,0.685688211294825,0.6310914855072464,0.370844414893617,0.370844414893617,0.62,0.5223980978260869,0.5750269396551724,0.2829414011348756
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,1.0,3.0,1e-06,30.0,True,False,10.0,none,True,True,1000.0,False,0.0,41.62724093647782,0.08778635312988373,0.03455677866626233,0.019408980981976375,0.9015231473865231,0.9432455454512539,0.5299329229818561,0.563312985218005,0.3477001968172929,28.6209261819936,0.06058425169267031,0.021102396877630547,0.011317190045389686,0.9298968541870996,0.9597524425562826,0.5943054828197346,0.5479222635823892,0.4384058951795615,0.04009691672017668,0.019827272085094626,0.007619791999679713,0.3647678567725089,0.6585248013742753,0.6317255434782609,0.3719604863221884,0.3719604863221884,0.64,0.5201426630434782,0.5750269396551724,0.2823275862068966
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,1.0,10.0,1e-06,10.0,False,True,10.0,entity,False,True,1000.0,False,0.0,72.8371004116123,0.04581258757681228,0.0070704498192624265,0.001519817609711202,0.9414146832855659,0.9704840238892126,0.5796979201414076,0.5387348859492629,0.34009668675871796,66.85342190455962,0.03346133345486883,0.00524816972645127,0.0013213254695923703,0.9537612917426946,0.9704614895152512,0.44911047033491175,0.5256384131442978,0.41611555784586374,0.017636046964034705,0.004040786864053388,0.0004238671102655534,0.3256349137081765,0.5708,0.6259963768115943,0.370844414893617,0.370844414893617,0.62,0.5209239130434782,0.5750269396551724,0.2826038029244871
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,1.0,3.0,1e-07,3.0,True,False,10.0,entity,True,True,1000.0,False,0.0,27.2063893826369,0.11880351546018555,0.05460553745512085,0.034548384740754605,0.871301644576596,0.9246008362678267,0.5504593167214966,0.5719457073522781,0.3551849271912815,17.85305116605741,0.08091036295365611,0.032861747376642485,0.020227519762373792,0.9114748105322468,0.9512103994301538,0.6946697578108072,0.5553896474648282,0.4466718128498317,0.14441593960492288,0.11573872969897203,0.08538548997329642,0.48580091319431185,0.7059265621644836,0.6331748188405797,0.38017667173252284,0.38017667173252284,0.62,0.5162364130434782,0.5750269396551724,0.2816557998690528
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,1.0,30.0,1e-06,30.0,True,False,10.0,entity,True,True,1000.0,False,0.0,52.97743517231989,0.058187656922232496,0.0125617334182275,0.004013285060797498,0.9316865381242523,0.9664910659765268,0.6397311714841929,0.5294862218303992,0.33453618393629003,33.80277259914578,0.04407524971705668,0.008695272263036761,0.0029408230573862693,0.9470483703092729,0.973038728085514,0.6153130504565039,0.5258291176115849,0.42006832640826797,0.05110932132318017,0.03150269030900983,0.015287989366568971,0.37549316569330743,0.6503113592441486,0.6275588768115943,0.37044072948328266,0.37044072948328266,0.63,0.516929347826087,0.5750269396551724,0.28195247708424265
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,1.0,100.0,1e-07,30.0,True,False,10.0,entity,True,True,1000.0,False,0.0,51.23300373473341,0.06849076975108599,0.019843508030519857,0.009441658893440062,0.9211692949181396,0.9587317079418474,0.573802296358699,0.5332219639566342,0.33696201336283793,31.62038411578006,0.04762324175868095,0.011171248654074192,0.004666226118626404,0.9428321259601854,0.969699706688324,0.5941017735153119,0.5292427093384275,0.42252122490194655,0.05743820296172769,0.036285911872558994,0.018842738343376558,0.3807209821183372,0.6684024049817479,0.633695652173913,0.3715568009118541,0.3715568009118541,0.63,0.5185801630434782,0.5750269396551724,0.2834154026625928
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,1.0,10.0,1e-06,30.0,False,True,10.0,entity,False,True,1000.0,False,0.0,77.28476224235347,0.044590810066026,0.007429603463932521,0.0017670592008113375,0.9421448381727325,0.9691538518130054,0.5717261311675224,0.5363545148555129,0.33156063593924046,68.14440855073191,0.03305267810078437,0.00531380750678805,0.0012809920386484843,0.9541754592712116,0.9696808382586848,0.4103664334230671,0.5233671028775523,0.4151213856307749,0.012468434803401676,0.002166757798228713,0.00016338788468519216,0.31627475790163734,0.49278333333333335,0.627038043478261,0.36597644376899696,0.36597644376899696,0.62,0.5193614130434783,0.5750269396551724,0.2829993725447403
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,1.0,3.0,1e-07,3.0,True,False,10.0,none,True,True,1000.0,False,0.0,29.006106522205968,0.11625730464505668,0.054190798123576876,0.034730226266203944,0.8736196756008924,0.9246001985406757,0.6378817857054049,0.5755803623941342,0.3636345394666177,18.895209584188848,0.08051240929609786,0.03404521921575524,0.021505780374851034,0.9117108423992478,0.9497298664425275,0.6994609063812465,0.5589155827860434,0.44930825793240925,0.14019931741200894,0.11127949887720934,0.08061734108686584,0.48424516101219783,0.7046918617135495,0.6342164855072464,0.37682845744680854,0.37682845744680854,0.63,0.5155434782608695,0.5750269396551724,0.282051369489306
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,1.0,3.0,1e-07,10.0,True,False,10.0,entity,True,True,1000.0,False,0.0,26.331525262138797,0.11946517948419764,0.05397377964409598,0.03387656680873225,0.8713732286100682,0.9266894539118997,0.6255949368089853,0.5699925823522781,0.35495108629166705,17.588441786260727,0.08348201549761468,0.03442695001819594,0.021602655791400565,0.9089764073154575,0.9497783659483001,0.7107826974923332,0.5540141679376245,0.4481750864603286,0.14351199905529174,0.11492534205161722,0.08459744171214308,0.4837474494603598,0.705872879536182,0.6331748188405797,0.3824088145896657,0.3824088145896657,0.62,0.5177989130434782,0.5750269396551724,0.28185358467917937
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,1.0,30.0,1e-06,30.0,True,False,10.0,none,True,True,1000.0,False,0.0,78.35489207680158,0.052625368210586984,0.011910432765283406,0.0040767287301339645,0.9347740931158931,0.9622431467592567,0.4883641245265695,0.5282724492971691,0.3310778983629109,55.33250999780108,0.03963344766240591,0.00826002656886569,0.002826368080506954,0.9485738495911749,0.9683784982751987,0.4824662648281042,0.5304585491043637,0.4187181418931132,0.022829926452596436,0.006887637730872305,0.0010019383453907923,0.3377481953270229,0.5601782263259609,0.6296422101449276,0.3749050151975684,0.3749050151975684,0.62,0.5184035326086956,0.5750269396551724,0.2807453077258839
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,1.0,10.0,1e-07,3.0,False,True,10.0,entity,False,True,1000.0,False,0.0,37.83712699895734,0.08299952369480548,0.026854763611729657,0.01265307489012716,0.906545273584893,0.9538833302199422,0.6717591631218223,0.5595042229895311,0.3578006770342607,28.13622854280804,0.055202258719856484,0.015765934761423378,0.007058874356152086,0.9362038037190453,0.9667274772919411,0.6281142374929622,0.5454726504139691,0.43812956348241516,0.13435624680419986,0.09885943274530158,0.06241701010359219,0.46993241564563165,0.7727666666666667,0.6317255434782609,0.3745963145896657,0.3745963145896657,0.62,0.519273097826087,0.5750269396551724,0.28371207987778263
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-1.3B,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,4.0,30.0,1e-07,10.0,False,False,10.0,entity,False,True,1000.0,False,0.0,105.78321944979083,0.04955844381686432,0.006597620045340455,0.0010981283995822348,0.9367231641052464,0.9665317322795084,0.27103114682382146,0.5043151932049874,0.3131920338282303,92.45204841041209,0.03738365483518908,0.004675199860665289,0.0007426047648068026,0.9481638098725109,0.9675745383802944,0.19356265357493532,0.49519570035288535,0.3896136204802535,0.012511580090195006,0.0016358483325170457,6.372046346087868e-05,0.3372491899634867,0.5165833333333333,0.6492456896551724,0.4039351851851852,0.4039351851851852,0.703125,0.5256167763157895,0.5484375,0.30933059774620286
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,1.0,3.0,1e-07,10.0,True,False,10.0,none,True,True,1000.0,False,0.0,27.90824580918056,0.11913947793729016,0.0559843974028601,0.036381411987873175,0.870895114829966,0.9230995243884178,0.5627370115167956,0.5716826894800816,0.3590863919004779,18.574495032052855,0.08036760090101748,0.03310828797039718,0.0203764316539088,0.9117972858142054,0.9505411489422455,0.7102061073702632,0.5569006323339455,0.44814346062758775,0.1399161271012565,0.11100926514016103,0.08042448206845426,0.48337842445078233,0.7059265621644836,0.633695652173913,0.3757123860182371,0.3757123860182371,0.63,0.5147622282608696,0.5750269396551724,0.28195247708424265
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-1.3B,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,4.0,3.0,1e-06,3.0,False,False,10.0,entity,False,True,1000.0,False,0.0,51.32089070023785,0.0769663749135554,0.01596200161836457,0.004087200158874211,0.9127231342817469,0.9625541166369495,0.340288502643884,0.5391498790630881,0.3368741159807596,38.87376722974164,0.05366410436322201,0.00986533106532413,0.0024654165158214517,0.9361460903770066,0.9696188765496974,0.38000394275234667,0.5205743189351967,0.41703701718915365,0.10780054462171622,0.07385445844804667,0.042500441630325375,0.4698350696622782,0.7475333333333334,0.6551724137931034,0.4110339506172839,0.4110339506172839,0.7109375,0.5308388157894737,0.553125,0.31480432386085255
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,1.0,100.0,1e-07,30.0,True,False,10.0,none,True,True,1000.0,False,0.0,68.4541311729768,0.058860280311609885,0.013908193223606855,0.00489197325127836,0.929463043119812,0.9619529797977634,0.5822673750870897,0.5408350467083595,0.3394139261379922,49.736170507838075,0.04336678703188302,0.009694379777132809,0.0035504599111868293,0.9451988771319495,0.9678992660906823,0.5095850123588201,0.529037597169914,0.41930761019756324,0.02697009505252122,0.010086242582753275,0.0024976165725884764,0.3420634761377231,0.627066781189607,0.6286005434782609,0.37419262917933127,0.37419262917933127,0.63,0.5223980978260869,0.5750269396551724,0.2809430925360105
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,1.0,30.0,1e-07,3.0,True,False,10.0,entity,True,True,1000.0,False,0.0,34.04972874962128,0.09742068680483733,0.039590063369671455,0.02262445312620643,0.893518982753626,0.9414097035191525,0.629757909233645,0.5598674089726121,0.3508213210156844,20.312971028254303,0.06653753014283419,0.02391721101660089,0.013916834110390842,0.9258315312783035,0.9602124833629213,0.6938644723424815,0.5449925760823892,0.44291529658322865,0.12872464289294955,0.1008979159455147,0.07121806904440077,0.4660630966364465,0.7006119819626369,0.6284873188405797,0.37682845744680854,0.37682845744680854,0.62,0.517710597826087,0.5750269396551724,0.28224915429943254
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,1.0,3.0,1e-07,30.0,True,False,10.0,entity,True,True,1000.0,False,0.0,26.595228605892864,0.12031129434156113,0.05527143312258894,0.03554584305380211,0.8705226511965818,0.9253851623825428,0.574809421590687,0.5684534166209222,0.3544930542306215,17.546338686139297,0.08414365048115321,0.03487267237800382,0.02194388422773053,0.9083249210404438,0.949351156705877,0.713469198315281,0.5540829844683764,0.4484499740728318,0.1437222864658439,0.11502017653088173,0.0846387746346457,0.4841694403010546,0.705872879536182,0.6331748188405797,0.3824088145896657,0.3824088145896657,0.62,0.5170176630434782,0.5750269396551724,0.28195247708424265
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,1.0,10.0,1e-07,10.0,False,True,10.0,entity,False,True,1000.0,False,0.0,53.89972192860139,0.07024727976938738,0.02265512682344285,0.010321068942186403,0.9183332389530706,0.9537375225461784,0.5322677824486124,0.5513238272672915,0.34825499643252666,39.004663373056566,0.04829900874742158,0.014059605986862997,0.006919687242939523,0.940773524068286,0.9645529738642872,0.5492512809603634,0.5350460949172062,0.4289882184447817,0.05425155671801531,0.026310427381919084,0.008938655082090314,0.36545692367288285,0.7131666666666666,0.6301630434782609,0.37013202887537994,0.37013202887537994,0.64,0.517710597826087,0.5750269396551724,0.28381097228284596
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,1.0,3.0,1e-07,30.0,True,False,10.0,none,True,True,1000.0,False,0.0,27.60840393673582,0.11895083244763116,0.05557692843170704,0.03594810118224929,0.8711582727975936,0.9236534227632159,0.5450732719559406,0.5699033270516389,0.35834614400853554,18.580277335972813,0.08102510140901709,0.03346160758264585,0.020607126377857513,0.911157164418519,0.9502199742723455,0.7018401674174999,0.5572341979737301,0.44955159032780423,0.14007803902771793,0.11119411764099081,0.08067981319122756,0.48348738452967494,0.7057655142795791,0.633695652173913,0.37682845744680854,0.37682845744680854,0.63,0.5155434782608695,0.5750269396551724,0.282051369489306
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,1.0,30.0,1e-07,3.0,True,False,10.0,none,True,True,1000.0,False,0.0,35.17962766750398,0.09436934029311031,0.03743535031462245,0.021218049103688626,0.8962208028406407,0.9428883226600382,0.6459701983903555,0.5604809386517801,0.35446914809626273,23.756956040315718,0.06313858557225295,0.022310482850431974,0.012378793402644816,0.9280303272477026,0.9599200106465153,0.6895638973550988,0.5505910926606076,0.44330241593898206,0.10744334884260612,0.08033218800761172,0.05331774617768224,0.44719316120976804,0.6942237491947606,0.6305706521739131,0.3757123860182371,0.3757123860182371,0.62,0.521616847826087,0.5750269396551724,0.28185358467917937
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,1.0,10.0,1e-07,30.0,False,True,10.0,entity,False,True,1000.0,False,0.0,71.55083408201816,0.06847139032015982,0.02437367562770843,0.012960899594448785,0.9166977506022512,0.9476951691508434,0.4167502231702622,0.5478700185510116,0.34399981607906194,41.32781384746219,0.04946695597260031,0.014717997399097531,0.007357861551063632,0.9401452495085366,0.9644723089940391,0.5175995928079988,0.5382608360503299,0.4321210152605007,0.052070907270843424,0.024227406193332628,0.007779162390785507,0.3588001223705476,0.7022833333333334,0.6317255434782609,0.36901595744680854,0.36901595744680854,0.64,0.5170176630434782,0.5750269396551724,0.28390986468790924
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,1.0,10.0,1e-06,3.0,True,False,10.0,entity,True,True,1000.0,False,0.0,37.48286625021263,0.07784372537420227,0.02331599608664624,0.010326269860297244,0.9127301383468346,0.9570186622392713,0.5947195215267835,0.5550134675565598,0.35082373279176066,22.793569601414966,0.05777912080470512,0.01698688634142775,0.008450928703825836,0.934172851825344,0.9665860707488829,0.692603820265483,0.5389366605842256,0.43870985210247976,0.12125480989763304,0.09474802690479658,0.06662398611069008,0.45779440915211034,0.6981962636890702,0.6280797101449276,0.3790606003039514,0.3790606003039514,0.62,0.5170176630434782,0.5750269396551724,0.2828425087298123
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-1.3B,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,4.0,10.0,1e-06,10.0,False,False,10.0,entity,False,True,1000.0,False,0.0,74.24112484236774,0.05350017324865533,0.007854149288759278,0.0013571794692232332,0.9328337227713811,0.9678480895796663,0.5478299463054603,0.5309857185392487,0.33573915577438684,95.1569742466755,0.036456946727977606,0.004723341719849897,0.0008580687658383154,0.9486994458489795,0.9667918234380324,0.2559691341803423,0.5039333328307862,0.3955421518632749,0.009983671187040806,0.0010760413495588181,5.361432852060152e-05,0.33945242131878234,0.4018833333333333,0.6438577586206896,0.3968364197530864,0.3968364197530864,0.6875,0.5303042763157895,0.54609375,0.30574779519843215
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,1.0,10.0,1e-06,3.0,True,False,10.0,none,True,True,1000.0,False,0.0,39.822449201844975,0.07528893070595616,0.023398126039809154,0.010715166620651802,0.9147495445830989,0.9571158817753629,0.6440876595918084,0.5536639166895388,0.3482689078607441,26.38304617571224,0.05430525289794641,0.015991585547335336,0.007692570256631418,0.9369061933323934,0.9663667188355325,0.6937801045708625,0.5435259693647286,0.43782596709844435,0.09395577744607767,0.06839606719886542,0.04393347164968441,0.4324007053673397,0.6864934507193472,0.6306838768115942,0.3824088145896657,0.3824088145896657,0.62,0.5223980978260869,0.5750269396551724,0.282051369489306
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,1.0,30.0,1e-06,3.0,False,True,10.0,entity,False,True,1000.0,False,0.0,43.63193000715253,0.06129319610125039,0.015356725626178317,0.00552976409384664,0.927828451538533,0.9646566069328361,0.6888793901297527,0.5589602289714358,0.34694850695795065,32.377797346648634,0.04401080020725529,0.009526649053100666,0.00327235873439829,0.9468510065185963,0.9724397568265306,0.6514913328107922,0.5416371622883466,0.43555987690852777,0.10154487535332242,0.07023917407469893,0.040908473802915755,0.4397389159964087,0.7266833333333333,0.6296422101449276,0.37682845744680854,0.37682845744680854,0.63,0.5193614130434783,0.5750269396551724,0.2831971573548669
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,1.0,30.0,1e-07,30.0,True,False,10.0,entity,True,True,1000.0,False,0.0,31.644360484819348,0.10329254546490793,0.04480977395069513,0.0276138288313057,0.8877859406404538,0.93647861179662,0.5904915826749135,0.5600113431961653,0.34908652612694085,22.082660419922302,0.06430488316215018,0.02224003945713318,0.012286044071065056,0.9275962059254066,0.9609473545865741,0.6721292613445664,0.5470450959832545,0.4412787920031029,0.08838013174866922,0.061025727714683904,0.03503560878873433,0.4240153885018724,0.6859566244363324,0.6316123188405797,0.370844414893617,0.370844414893617,0.62,0.5223980978260869,0.5750269396551724,0.28313918594500215
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,1.0,10.0,1e-06,10.0,True,False,10.0,entity,True,True,1000.0,False,0.0,47.198054738338456,0.07037083448819847,0.020616372452078948,0.009882010422167865,0.9198452692735671,0.9590585696743278,0.5511050627062868,0.5363944136213927,0.3415585624263242,30.687617991923382,0.0489374992556142,0.011582458288541046,0.004954207201040545,0.9416816726107168,0.9696033679922602,0.6342565309551775,0.528928414758933,0.422951505081153,0.06357333528576758,0.04132624739538974,0.022296687303681693,0.389418116622672,0.6744685419798153,0.6326539855072464,0.37044072948328266,0.37044072948328266,0.63,0.5162364130434782,0.5750269396551724,0.28301983304233963
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,1.0,30.0,1e-06,10.0,False,True,10.0,entity,False,True,1000.0,False,0.0,71.52802176463388,0.04328773263975527,0.006915714290112088,0.0016665690615694524,0.9440904395039461,0.9684726841620654,0.6088245708442099,0.539408034033877,0.3462222491506688,74.72618865030253,0.032524006170249815,0.005343499962711349,0.0012300712847649056,0.9545357569222992,0.9690778720219158,0.38942071815600976,0.5195325874237425,0.4072569656118322,0.012476657783903094,0.001965017908876585,0.00015863805251738566,0.32053484794513787,0.44038333333333335,0.6239130434782609,0.36455167173252284,0.36455167173252284,0.63,0.5190964673913043,0.5750269396551724,0.28141709406372767
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,1.0,30.0,1e-06,30.0,False,True,10.0,entity,False,True,1000.0,False,0.0,69.6569576205113,0.04496025791957403,0.007669736159655737,0.001837855129527317,0.9448938200580237,0.971455972860834,0.6083915026379958,0.5482435046953419,0.33882515187815787,78.76461376994699,0.03176196512644409,0.004982323456849089,0.001112159902469101,0.9546412481372978,0.9688496506000732,0.3647709544195357,0.5179356426831736,0.40665102379899326,0.008307163317171318,0.0010210362535351145,4.1361295943437405e-05,0.3108414133416528,0.34121666666666667,0.6244338768115942,0.3641479863221884,0.3641479863221884,0.63,0.5206589673913044,0.5750269396551724,0.28181266368398084
