verbose,filtered_extract_challenge_data_path,model_name_or_path,cache_dir,method,contrastive_coef,strat,relu_threshold,weight_subtraction_coef,num_epochs,lr,train_num,num_epochs_su,lr_su,su_strength,focus,focus_coeff,focus_type,focus_hard,do_sample,cd_num_token,DP,DP_coef,piqa_,ai2_arc_ARC-Easy,ai2_arc_ARC-Challenge,super_glue_copa,winogrande_winogrande_s,validation_data/pubmed_qa.csv_,hellaswag_,wikitext_perplexity,wikitext_rep_2,wikitext_rep_3,wikitext_rep_4,wikitext_div_2,wikitext_div_3,wikitext_mauve,wikitext_coherence,wikitext_similarity_gen,news_perplexity,news_rep_2,news_rep_3,news_rep_4,news_div_2,news_div_3,news_mauve,news_coherence,news_similarity_gen,el_3,el_5,el_10,similarity_ul,ma,gradient_accu,focus_dataset,peft,rank,lora_alpha,lr_sc,warmup_steps,weight_decay
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,30.0,1e-06,10.0,True,10.0,none,True,True,1000.0,False,0.0,0.6306838768115942,0.3749050151975684,0.3749050151975684,0.62,0.5176222826086956,0.5750269396551724,0.28054752291575735,74.48417857369442,0.053685893525916316,0.01316334288676665,0.004667568769082143,0.9338644405655947,0.9612708199452686,0.5237150012954764,0.5345763011439382,0.33223405794253386,51.60768677910368,0.04005277776428404,0.008293592441087646,0.0027444161931841514,0.948716364938566,0.9699648240887415,0.49098543837892183,0.53336410218501,0.42071660613862377,0.024311220737892426,0.008051613297240667,0.0013897269932751785,0.34359421603870494,0.5857311573974662,,,,,,,,
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,30.0,1e-05,10.0,False,10.0,entity,False,True,1000.0,False,0.0,0.6273324275362319,0.3745963145896657,0.3745963145896657,0.63,0.5160597826086957,0.5750269396551724,0.2799337079877783,60.03129871296233,0.0534525407628003,0.010766779766463404,0.003014890598420408,0.9359087292318012,0.968523694726358,0.621691472117086,0.5452851375642056,0.34613246625637545,72.69417119419221,0.0366595264145249,0.006413668249226186,0.0015955128289566682,0.9513920050230966,0.9694688076212659,0.363087946289101,0.5173512492996762,0.4057539676766438,0.007956040917790529,0.0010175487218739342,0.00010112304423549142,0.31120506378298934,0.2164,,,,,,,,
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,30.0,1e-06,20.0,True,10.0,entity,True,True,1000.0,False,0.0,0.6280797101449276,0.37044072948328266,0.37044072948328266,0.63,0.516929347826087,0.5750269396551724,0.282051369489306,53.07889208709069,0.057957985057018616,0.012338821726731617,0.003850678665189248,0.9319119860545317,0.9667055278106312,0.6061917557213539,0.5295809909720044,0.33467271149280003,33.7454802233981,0.04407802630502718,0.008710097293622187,0.002954791619311861,0.9470517688520037,0.9730371692157812,0.6302459377546561,0.5257841923322336,0.4199222868087653,0.05114044016368747,0.0315082507900517,0.015292256513447174,0.3752968913599743,0.65036504187245,,,,,,,,
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-1.3B,/nlp/data/riverd/unlearn,weight_subtraction,0.1,relu2,0.0,0.25,30.0,0.0006,15000.0,2.0,0.0006,5.0,False,10.0,entity,False,True,1000.0,False,0.0,0.5177801724137931,0.24328703703703702,0.24328703703703702,0.546875,0.5071546052631579,0.258984375,0.25827566144047037,2877.9794584999386,0.02490971385290617,0.001077171167574483,7.81904770224944e-05,0.9646076234234767,0.9774619100961913,0.004346425249287527,0.17073001646187852,0.022136138507294723,2550.7010092882742,0.02446780994599222,0.0010234116008611775,5.223563484867611e-05,0.9651229257738762,0.9776743139875423,0.004103081678709284,0.16129278661720306,0.022783640039696514,0.0,0.0,0.0,0.10386482819454977,1.6666666666666667e-05,,,,,,,,
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,30.0,1e-06,20.0,True,10.0,none,True,True,1000.0,False,0.0,0.6291213768115943,0.3749050151975684,0.3749050151975684,0.62,0.5184035326086956,0.5750269396551724,0.2807453077258839,77.80092963135067,0.05297536892894263,0.012025067807286184,0.004128760156538367,0.9344537308255731,0.9621847254795615,0.5083191387121098,0.5279318930363864,0.3312741332410495,55.340260674270354,0.03958972357511847,0.008267909002083133,0.002851701137651692,0.9486177133779484,0.9683717659253523,0.4867362621278861,0.5307338760193601,0.41847505473308694,0.02281421111039678,0.0068445699512946516,0.0009872750794970868,0.3377813340621383,0.560070861069358,,,,,,,,
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,100.0,0.0001,3.0,False,10.0,entity,False,True,1000.0,False,0.0,0.627445652173913,0.36262822948328266,0.36262822948328266,0.64,0.516929347826087,0.5750269396551724,0.2839303251855085,42.02904678599108,0.08346974959065308,0.031353041117959585,0.01702623042560236,0.9060800895210157,0.9481822127907767,0.683910254600759,0.5583045796737767,0.3508464838512513,29.524397183531754,0.05988570125211713,0.02008852155056022,0.010579610572117556,0.9314096890822928,0.962422058304458,0.6023566344579665,0.5378414321230702,0.4297519818994688,0.10041061944612206,0.06670454880262142,0.03580383819260861,0.4346634373315532,0.59945,,,,,,,,
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,100.0,1e-06,3.0,True,10.0,entity,True,True,1000.0,False,0.0,0.6261096014492754,0.38129274316109424,0.38129274316109424,0.62,0.5168410326086956,0.5750269396551724,0.282822048232213,33.91292591857419,0.08138993981062467,0.027420662129807715,0.013106781386531315,0.9098534533879391,0.9542419567791722,0.5927144910285908,0.5584366055324655,0.3562808600575704,21.151259450180422,0.06083670691759578,0.018987995201188084,0.009711913860482396,0.9316142001821452,0.9653195232358904,0.6891256089905403,0.5440936449514442,0.4391565876079499,0.11726376702950173,0.09132736818399104,0.06443475435175446,0.45372943711099717,0.686922911745759,,,,,,,,
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-1.3B,/nlp/data/riverd/unlearn,weight_subtraction,0.1,relu2,0.0,0.75,10.0,0.0001,15000.0,2.0,0.0006,5.0,False,10.0,entity,False,True,1000.0,False,0.0,0.5233990147783252,0.2560185185185185,0.2560185185185185,0.546875,0.4988486842105263,0.324609375,0.2571273272905439,158.52747682779997,0.034957498927743476,0.0007063287133056843,1.363850223302672e-05,0.9599079247336788,0.9886605732934942,0.004072096261961256,0.07145894336580781,0.032030255483799945,142.19543870525726,0.03488548529190519,0.0006600948110328681,8.040485828654885e-06,0.9599774367562073,0.9887019937776594,0.004072096261961254,0.03590054151071495,0.027480073521434112,2.3702405552191575e-06,0.0,0.0,0.006606359261247174,0.004416666666666667,,,,,,,,
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,30.0,1e-06,20.0,True,10.0,entity,True,True,1000.0,False,0.0,0.6280797101449276,0.37044072948328266,0.37044072948328266,0.63,0.516929347826087,0.5750269396551724,0.282051369489306,59.76151703855886,0.05765016933458406,0.012659081780187981,0.004372811483312441,0.9297832860597921,0.9627554838311557,0.5945596240327624,0.5259089260508155,0.33577929288055397,34.29450234233848,0.044731574881498655,0.008975289504103928,0.0031583723486519897,0.9465904474055583,0.973144648489047,0.6388849749045078,0.5304500382260022,0.42107929289456925,0.049442927576066255,0.029976923259514485,0.014477788685953032,0.3720281127734814,0.65036504187245,,,,,,,,
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-1.3B,/nlp/data/riverd/unlearn,DP,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,2.0,0.0006,5.0,False,10.0,entity,False,True,1000.0,False,0.2,0.7028940886699508,0.46095679012345675,0.46095679012345675,0.65625,0.545641447368421,0.53359375,0.37000857422831945,235.48682674180023,0.006295274167206227,0.0002726826257277375,1.4589090713959933e-05,0.981563420352608,0.9790502930497672,0.21708627445241804,0.48115778866795406,0.3216776819005749,255.6340392267726,0.004735780975895799,0.0001293464313385343,4.392642112869325e-06,0.9825624909075095,0.9768411207746558,0.08366837503642358,0.4444069729383248,0.3699050826375119,0.001176953542114986,0.0001154056556924423,1.3860505965769123e-06,0.24327315671339164,0.9531833333333334,,,,,,,,
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,30.0,1e-06,20.0,True,10.0,none,True,True,1000.0,False,0.0,0.6291213768115943,0.3749050151975684,0.3749050151975684,0.62,0.5184035326086956,0.5750269396551724,0.2807453077258839,78.80278523308631,0.052880303548468406,0.011768625355385177,0.0038823415772382386,0.9324972125421574,0.9608014730651077,0.5156032049244201,0.536571775505803,0.33681790480376167,57.92303242387993,0.038679162478282146,0.007945052470647862,0.0026778975751557636,0.9487260831791094,0.9683143048805788,0.4435714099949353,0.5289635525281686,0.41858858411270844,0.023083750889788954,0.007123192068783756,0.0012133874512955285,0.3414274453961084,0.560070861069358,,,,,,,,
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,30.0,1e-05,30.0,False,10.0,entity,False,True,1000.0,False,0.0,0.6283740942028986,0.375,0.375,0.62,0.5137160326086956,0.5750269396551724,0.28003260039284156,61.71264414209982,0.05308300948469979,0.01111874073399211,0.003389457388685031,0.937116537189844,0.9686643500824382,0.6509035512598305,0.5535877950517566,0.34628915002188615,76.77795691972325,0.036923428844641816,0.006531114665594952,0.0017734103462200353,0.9509140877835983,0.9686782964548978,0.3468702713706737,0.5143732929609687,0.40566408953551053,0.005151204273785454,0.00044392338491477197,1.9698213475342245e-05,0.30324091762421884,0.12243333333333334,,,,,,,,
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,100.0,1e-06,10.0,False,10.0,entity,False,True,1000.0,False,0.0,0.6259963768115943,0.3697283434650456,0.3697283434650456,0.64,0.5152785326086956,0.5750269396551724,0.28141709406372767,67.45466050858336,0.04873209832952541,0.008942191619147173,0.002235973193125329,0.9405901620798502,0.9691060029430144,0.6651791272599339,0.5447206963858611,0.3380589101421489,79.6695049758142,0.03443245807368819,0.005868426922475729,0.001465792810908847,0.9526873919616555,0.9688971919775458,0.32854415346588384,0.5157654902849539,0.40468214553422793,0.009294994490077037,0.0012661333609002038,7.839079306241787e-05,0.31443036709839944,0.30673333333333336,,,,,,,,
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,30.0,1e-06,50.0,True,10.0,entity,True,True,1000.0,False,0.0,0.6275588768115943,0.37044072948328266,0.37044072948328266,0.63,0.516929347826087,0.5750269396551724,0.282051369489306,53.563472199305814,0.05790290144700055,0.01223882337498837,0.0038184358143940936,0.931918634363765,0.966706523975312,0.6025532727477234,0.5290817586211967,0.33459239100413385,33.686712142340646,0.04414468515782533,0.008722936133590797,0.0029418773658544143,0.946990200672694,0.9730330442633108,0.6049251110215073,0.525756228017617,0.41996577325897605,0.05112472016513125,0.031518589858446196,0.01530725087628237,0.37520627563277636,0.6503113592441486,,,,,,,,
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,100.0,1e-06,3.0,True,10.0,none,True,True,1000.0,False,0.0,0.6301630434782609,0.3764247720364741,0.3764247720364741,0.63,0.5184918478260869,0.5750269396551724,0.28215026189436926,37.15857313395064,0.07357918027492798,0.023149876664656177,0.010433530153785456,0.9173105962590288,0.957832205365409,0.6558425468513942,0.5598033488619433,0.34859809797920915,24.08661248853093,0.056206633571122995,0.017306892079415777,0.008356677124409365,0.9357232318294758,0.96672780150212,0.6693704254816366,0.5447874031218874,0.4398187210028982,0.08346188020972214,0.05913507602675471,0.037125870162996545,0.4192100332654976,0.6467683057762508,,,,,,,,
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,30.0,1e-07,10.0,True,10.0,entity,True,True,1000.0,False,0.0,0.6305706521739131,0.37236417173252284,0.37236417173252284,0.62,0.520835597826087,0.5750269396551724,0.2832380783500655,31.61032277190702,0.09964328713232107,0.04187869780464087,0.02521065821988506,0.8913040711770617,0.9391462632655991,0.6111564460185092,0.5604839253156367,0.35467812311899855,22.071322323880537,0.06444177119609251,0.02243551315151537,0.01247278384116245,0.9275553422690007,0.9609469264332136,0.6734499560679954,0.5458547888524029,0.4400547977763718,0.09241601654395809,0.06485971439504976,0.038192240662985766,0.4274200753952329,0.6889091689929139,,,,,,,,
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,30.0,1e-06,50.0,True,10.0,none,True,True,1000.0,False,0.0,0.6291213768115943,0.3749050151975684,0.3749050151975684,0.62,0.5184035326086956,0.5750269396551724,0.2807453077258839,78.55190106064019,0.05297142279372488,0.012035759208317778,0.0041381062653626025,0.9344250628899912,0.9621080015600101,0.5297835281788406,0.5278873228219103,0.3305160078726045,55.166991306223615,0.03959506131456032,0.008237210834380336,0.0028305186209660613,0.9486202841636093,0.9684182601066413,0.4926540294315992,0.5305380042330677,0.41836821548054015,0.02280561625274579,0.006854443838929706,0.000988650233993446,0.3378396327829315,0.560070861069358,,,,,,,,
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,30.0,1e-07,10.0,True,10.0,none,True,True,1000.0,False,0.0,0.6316123188405797,0.3712481003039514,0.3712481003039514,0.64,0.5209239130434782,0.5750269396551724,0.28215026189436926,38.429911317574856,0.08858068366351672,0.034929383378473455,0.01999154724333031,0.9008987071744536,0.9432247215661477,0.5478121174558087,0.5636270444097005,0.34742241999697654,27.12454044295545,0.06105849429894378,0.02164059344724989,0.011723304109937547,0.9295462085766555,0.9597114482809505,0.6666263220834543,0.5489695879567666,0.43862988283292786,0.04258157251885538,0.021653145483276307,0.008697321194212546,0.3707559774710515,0.6643225252308353,,,,,,,,
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,30.0,1e-06,50.0,True,10.0,entity,True,True,1000.0,False,0.0,0.6275588768115943,0.37044072948328266,0.37044072948328266,0.63,0.516929347826087,0.5750269396551724,0.282051369489306,54.357118164501195,0.06126165948477827,0.014211578975780566,0.005187588722141252,0.9268465421942288,0.962538171410315,0.526688294334196,0.5334523199792189,0.3384320188262307,34.22225992259152,0.04398012683223901,0.008767378941087367,0.0030234776063882817,0.946848786023086,0.9726254765700423,0.5962425315413279,0.529180336758435,0.42241507683151525,0.049553752511944375,0.030256182079872265,0.014564833917481963,0.3741757029531308,0.6503113592441486,,,,,,,,
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,30.0,1e-07,10.0,True,10.0,entity,True,True,1000.0,False,0.0,0.6305706521739131,0.37236417173252284,0.37236417173252284,0.62,0.520835597826087,0.5750269396551724,0.2832380783500655,32.53972773580218,0.09165964112266844,0.03501066476384563,0.019818979502299376,0.8991317096694209,0.9457337346497786,0.637885141110387,0.5572943980601082,0.3463952270864627,21.97552524280051,0.0627299645302634,0.020673655956328005,0.011200865709066905,0.9290808451875437,0.9628342391180195,0.6479803320354423,0.5493888095080615,0.44219277994113554,0.09300580079250105,0.06530626841551228,0.038743627586699754,0.4277850955775762,0.6889091689929139,,,,,,,,
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,100.0,1e-07,3.0,True,10.0,entity,True,True,1000.0,False,0.0,0.6291213768115943,0.3790606003039514,0.3790606003039514,0.62,0.5154551630434783,0.5750269396551724,0.282743616324749,37.69412117938341,0.076000829395931,0.022294202676454867,0.009858445377628814,0.9143628080358764,0.9576351089142081,0.6363492682680418,0.5530102202105552,0.34788095637211763,22.885096000906632,0.057342389774027426,0.016614265446219946,0.008214226068357595,0.9346119996866598,0.9669647410085114,0.6380133041560501,0.5402352382462338,0.4386173990750834,0.12110448726445311,0.09460219469069904,0.06654657640576653,0.45828510494680247,0.6982499463173717,,,,,,,,
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,30.0,1e-06,50.0,True,10.0,none,True,True,1000.0,False,0.0,0.6291213768115943,0.3749050151975684,0.3749050151975684,0.62,0.5184035326086956,0.5750269396551724,0.2807453077258839,74.75484056052643,0.05169817391083646,0.011097727032772071,0.003709825683829101,0.9363848019021662,0.9644136635905757,0.5995960101168186,0.530076164523212,0.3310995316349082,58.7789027073839,0.039424116429639014,0.00840136526354387,0.0028790714476152213,0.9480486655920051,0.9667814006131576,0.4551867387832321,0.5302532545598855,0.41859053455518586,0.0224581753397426,0.006651847475807526,0.0010240743969435048,0.3381323574031072,0.560070861069358,,,,,,,,
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,30.0,1e-07,10.0,True,10.0,none,True,True,1000.0,False,0.0,0.6316123188405797,0.3712481003039514,0.3712481003039514,0.64,0.5209239130434782,0.5750269396551724,0.28215026189436926,41.658778609782686,0.08415864331973767,0.029328593975892315,0.01428330308247015,0.905205867491479,0.9485717776834313,0.5903131015187195,0.5574660929413033,0.3514037150889635,27.558551136141507,0.060265588511040066,0.020733301981750874,0.011455521611035654,0.9311744676443765,0.9618037310515618,0.6469949593017525,0.5505894512769236,0.44083984445818086,0.04307506091058084,0.021931774840506485,0.008817825427346498,0.37179359578465915,0.6643225252308353,,,,,,,,
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-1.3B,/nlp/data/riverd/unlearn,weight_subtraction,0.1,relu2,0.0,0.5,3.0,0.0001,15000.0,2.0,0.0006,5.0,False,10.0,entity,False,True,1000.0,False,0.0,0.5296336206896551,0.21921296296296297,0.21921296296296297,0.5234375,0.4816200657894737,0.571875,0.25461630328270457,3814.223357348788,0.03946054658352492,0.0008569448899235253,2.0129343293700717e-05,0.9554064006884739,0.9884651847047895,0.004072096261961256,0.16573667825390134,0.01974946447826894,3352.8332242843726,0.038319648355673204,0.0008043354342690315,1.5013725275859488e-05,0.9565140106153858,0.9884607563801426,0.004072096261961254,0.1830314241082545,0.05388366051656667,0.0,0.0,0.0,-0.008452503683394752,0.0,,,,,,,,
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,100.0,0.0001,10.0,False,10.0,entity,False,True,1000.0,False,0.0,0.616508152173913,0.354008358662614,0.354008358662614,0.62,0.5089402173913044,0.5711206896551724,0.28013149279790484,55.579658675870334,0.06772133494706153,0.019822099424862683,0.008694375711909064,0.9231467199871541,0.961204323602464,0.6769616200732399,0.5371680361413896,0.33795578124812586,57.8343084460188,0.047280640172636286,0.012706944401204495,0.005349019816111019,0.9388043615476013,0.960366326881232,0.3240770137380169,0.5073048261057334,0.3957079174728699,0.006560286717143038,0.001163040377544898,0.00018947279484512602,0.31245533183646235,0.0999,,,,,,,,
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-1.3B,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,3.0,0.0001,3.0,False,10.0,entity,False,True,1000.0,False,0.0,0.6141471674876847,0.37276234567901234,0.37276234567901234,0.6484375,0.5131167763157894,0.571875,0.29826065654091133,49.55786337155757,0.07207602810883408,0.019861530043028514,0.0076062717873158995,0.9167238870008223,0.9582101773934134,0.584004500069542,0.5099998483693734,0.31084508073622524,32.771694714290504,0.05770840900111836,0.01382380802781754,0.004917445792289012,0.9335182404583351,0.9684972097075951,0.5246230869041332,0.49850260214026704,0.3828582593106036,0.11206443253235168,0.07641837942137768,0.04242291711798528,0.4769397811062634,0.63485,,,,,,,,
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-1.3B,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,3.0,1e-07,10.0,False,10.0,entity,False,True,1000.0,False,0.0,0.6737992610837439,0.43171296296296297,0.43171296296296297,0.71875,0.5336759868421053,0.547265625,0.3274436550710436,183.5728528835929,0.05431140814943192,0.008806916558206316,0.002026412822234497,0.926991688353957,0.9529158379508192,0.05251433844195259,0.5020483919189147,0.3192599981981172,77.67996883678627,0.046504020197392144,0.007743501308304279,0.0018244084689043626,0.9390563478526447,0.9649531830704821,0.08410080199321732,0.510346066904258,0.41319514522806694,0.022712881591057606,0.004859808401537714,0.0005519612280879471,0.3424545842022557,0.6532166666666667,,,,,,,,
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,30.0,1e-07,50.0,True,10.0,entity,True,True,1000.0,False,0.0,0.6316123188405797,0.370844414893617,0.370844414893617,0.62,0.5223980978260869,0.5750269396551724,0.28313918594500215,31.65192939699809,0.10328661003060648,0.04478848696147167,0.02759998876708781,0.8877917426120723,0.9364990887416388,0.5696742429898385,0.5601752268026584,0.3488962921445986,22.09056617347684,0.0643126113560063,0.02225279037934055,0.012291877509404968,0.927587853400305,0.9609333522485155,0.6703732752707945,0.5470033926792829,0.441324588065351,0.08834934722197803,0.06100401180080832,0.035035522319117676,0.42398098091694264,0.6859566244363324,,,,,,,,
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,30.0,1e-07,20.0,True,10.0,entity,True,True,1000.0,False,0.0,0.6316123188405797,0.3719604863221884,0.3719604863221884,0.62,0.5223980978260869,0.5750269396551724,0.28313918594500215,31.856975771524723,0.10320182118062671,0.04477891107000026,0.02759940323711736,0.887853228014286,0.9364630581098383,0.5869056495772187,0.5600006218387312,0.3485600625677794,22.084722517605268,0.06429806946947968,0.02225006613511213,0.01229681177193657,0.9276022097614604,0.9609358558942117,0.6684162170637732,0.5470085599982881,0.4412875686163654,0.08841293130388149,0.06106214160109512,0.035061610838874754,0.4240111598276227,0.6859566244363324,,,,,,,,
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,100.0,1e-07,3.0,True,10.0,none,True,True,1000.0,False,0.0,0.6317255434782609,0.3824088145896657,0.3824088145896657,0.62,0.523179347826087,0.5750269396551724,0.28185358467917937,40.79119294751276,0.07573606555142859,0.023805863192183255,0.01127866903050737,0.9141623045805845,0.9563913224709756,0.6096615848393954,0.5540731662190245,0.34824073654827353,26.648590036914964,0.053716096956309044,0.015655320298633847,0.007487836100852912,0.9374115579129867,0.9667776920384317,0.6980946994403481,0.5435179448222734,0.438835439262369,0.09362978775415762,0.06812741021770508,0.04362933770434104,0.4313768724780076,0.686922911745759,,,,,,,,
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-1.3B,/nlp/data/riverd/unlearn,weight_subtraction,0.1,relu2,0.0,0.75,30.0,0.0001,15000.0,2.0,0.0006,5.0,False,10.0,entity,False,True,1000.0,False,0.0,0.5277093596059114,0.23055555555555554,0.23055555555555554,0.5546875,0.49259868421052627,0.553515625,0.25491487016168546,2045.353456399654,0.0,0.0,0.0,0.9279347260216451,0.8558694520432917,0.004072096261961256,0.11993488613305756,0.023617145601879698,2051.0136071131856,0.00014120640958675145,0.0,0.0,0.9368523431006514,0.8739741139542283,0.004087053204423175,0.12140870569236725,0.03924904081654369,0.0,0.0,0.0,0.07275017582120684,0.0,,,,,,,,
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,30.0,1e-07,50.0,True,10.0,none,True,True,1000.0,False,0.0,0.6306838768115942,0.3730765577507599,0.3730765577507599,0.64,0.5201426630434782,0.5750269396551724,0.2820309089917067,42.022346260411645,0.0902360455025529,0.03646777010638682,0.021031151518627594,0.8990620374577232,0.9413081029585569,0.5669564067082449,0.5623995255646174,0.3474668422036125,27.8216343416276,0.06069382051441196,0.021269358302565346,0.011413952288694405,0.9298442416447014,0.9597005320537872,0.6234800550255171,0.548323247537195,0.4390356273469664,0.0407966458158173,0.020306847707276667,0.007814333463352143,0.3657755119924445,0.6597058191969078,,,,,,,,
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,100.0,1e-06,30.0,False,10.0,entity,False,True,1000.0,False,0.0,0.6259963768115943,0.3619158434650456,0.3619158434650456,0.64,0.513804347826087,0.5750269396551724,0.2811204168485378,61.74955288134136,0.04964980543112617,0.009182707796170989,0.00235520768100929,0.9406879264398696,0.9708747001576183,0.627710646455936,0.5408190795438951,0.33937376671221803,84.72595587359413,0.0344832184657338,0.005856557647065853,0.001451967446763251,0.9522547830821967,0.9678921846602757,0.3366977500200463,0.5117459240187687,0.4008978764358184,0.006159814784281467,0.0006075027565318576,1.924474901221073e-05,0.30607102681656834,0.20973333333333333,,,,,,,,
False,./data/extract_challenge/filtered.npy,EleutherAI/gpt-neo-125m,/nlp/data/riverd/unlearn,soft_unlikelihood,0.1,relu2,0.0,0.25,50.0,0.0001,15000.0,30.0,1e-07,20.0,True,10.0,none,True,True,1000.0,False,0.0,0.6306838768115942,0.3730765577507599,0.3730765577507599,0.64,0.5201426630434782,0.5750269396551724,0.2820309089917067,41.84016753702258,0.09020781961877695,0.036442947721108454,0.021023542002128182,0.8991056780825023,0.941364610819923,0.5750956699601351,0.562381682162602,0.3476193159704133,27.816006156524193,0.06080268812987999,0.02134665032818263,0.011468569081194814,0.9297363809964138,0.9596248773022665,0.6313039479621008,0.5482327282666211,0.43903270741415384,0.040816597418406035,0.02031953684628482,0.00781380233081715,0.3658600945199868,0.6597595018252094,,,,,,,,
